,Comment,Type
215,"Căn cứ không quân Hmeimim là một trong hai địa điểm đóng quân chính của các lực lượng Nga trên chiến trường Syria. Căn cứ ở phía Đông Nam cảng Latakia gần đây liên tiếp trở thành mục tiêu bị tấn công của lực lượng khủng bố. Đặc biệt, lực lượng khủng bố thường dùng máy bay không người lái và tên lửa để tấn công vào Hmeimim.",0.0
216,"Hàng loạt những vụ tấn công của lực lượng chiến binh nhằm vào căn cứ Hmeimim đã xảy ra vào đầu năm ngoái đến giờ. Tuy nhiên, mọi cuộc tấn công đều bị đẩy lùi bởi các hệ thống phòng không của Nga.",0.0
217,"Hệ thống phòng không của Nga ở Syria đã được tăng cường sức mạnh sau những cuộc tấn công, xâm nhập của lực lượng máy bay không người lái nói trên. Chính vì thế, lực lượng Nga trên chiến trường Syria dễ dàng vô hiệu hóa những cuộc tấn công như vậy.",0.0
218,Cuộc tấn công mới nhất nhằm vào căn cứ của Nga diễn ra trong bối cảnh chiến sự leo thang ở tỉnh Idlib – thành trì lớn cuối cùng của phe nổi dậy Syria.,0.0
219,Các cuộc tấn công của khủng bố diễn ra khi quân đội Syria đang dồn lực triển khai trận đấu lớn ở ngoại ô Tây Bắc Hama hôm thứ Tư vừa qua.,0.0
220,"Hôm qua, lực lượng không quân Nga đã mở đợt tấn công lớn vào khu vực Tây Bắc Syria. Dùng các máy bay Sukhoi, lực lượng không quân Nga bắt đầu tấn công bằng việc nã bom vào các khu vực do khủng bố kiểm soát ở Tây Idlib.",0.0
221,"Theo các nguồn tin ở Latakia, không quân Nga đã giáng đòn tấn công mạnh vào Jisr Al-Shughour, tấn công vào Hay’at Tahrir Al-Sham. Lực lượng không quân Nga cũng đánh bom vào một số mục tiêu khủng bố ở vùng Jabal Al-Zawiya.",0.0
222,Các cuộc không kích của Nga diễn ra sau khi không quân Syria tấn công. Lực lượng không quân hai nước tập trung hướng đến những phiến quân ở Tây Bắc Syria.,0.0
223,"Không quân Nga trước đó đã ngừng tấn công vào Tây Bắc Syria theo tinh thần của thỏa thuận ngừng bắn tạm thời Nga và Thổ Nhĩ Kỳ đã ký hồi tháng 9 năm ngoái. Tuy nhiên, phiến quân hôm qua lại mở đợt tấn công lớn vào Tây Bắc Hama khiến Nga buộc phải đáp trả.",0.0
224,"Xem thêm >> Chiến sự Syria: Lý do Mỹ bất ngờ dọa phản ứng ""nhanh và quyết liệt"" vào Syria",0.0
225,"Điện Kremlin có quan điểm cực kỳ tiêu cực đối với tất cả các tối hậu thư, bao gồm cả lời kêu gọi của Washington về việc Thổ Nhĩ Kỳ từ bỏ thỏa thuận mua các hệ thống phòng không S-400 của Nga, phát ngôn viên Điện Kremlin Dmitry Peskov cho biết hôm 22/5.",0.0
226,"""Chúng tôi cảm thấy cực kỳ tiêu cực về điều đó. Chúng tôi tin rằng những tối hậu thư như vậy là không thể chấp nhận được"", ông Peskov nói với các phóng viên, khi được hỏi về quan điểm của Điện Kremlin về những tuyên bố như vậy.",0.0
227,"Trước đó cùng ngày, Bộ trưởng Quốc phòng Thổ Nhĩ Kỳ Hulusi Akar nói rằng một nhóm nhân viên quân sự Thổ Nhĩ Kỳ đã đến Nga để học cách vận hành các hệ thống phòng không giữa lúc Mỹ đang đưa ra lời đe dọa.",0.0
228,"Ngày 21/5, đài truyền hình CNBC dẫn các nguồn tin thân cận cho rằng Mỹ đã cho Thổ Nhĩ Kỳ hai tuần để hủy thỏa thuận với Nga. Nếu không thực hiện, Washington sẽ thông báo loại bỏ Ankara khỏi chương trình F-35 của Lockheed Martin.",0.0
229,"Trong nhiều tuần trở lại đây, Washington đã đe dọa Ankara bằng các biện pháp trừng phạt vì kế hoạch mua S-400 của nước này và liên tục tuyên bố có thể trì hoãn hoặc hủy bỏ thỏa thuận bán máy bay F-35 cho Thổ Nhĩ Kỳ.",0.0
230,"Về phần mình, Ankara tuyên bố mua thiết bị quân sự là vấn đề mang tính chủ quyền và loại trừ khả năng từ bỏ kế hoạch.",0.0
231,Con số thương vong nói trên đã được cảnh sát Indonesia xác nhận hôm 22/5. Cơ quan công quyền cho biết nguyên nhân các cái chết đang được điều tra.,0.0
232,"Người đứng đầu cảnh sát quốc gia Tito Karnavian nhấn mạnh, công chúng không nên cho rằng cảnh sát phải chịu trách nhiệm về sự cố đáng tiếc này, đồng thời phủ nhận các sĩ quan của ông sử dụng vũ khí và kêu gọi mọi người bình tĩnh.",0.0
233,"""Một số người có vết thương do súng bắn, một số người có vết thương như bị chém nhưng chúng tôi vẫn cần làm rõ điều này"", ông nói về 6 nạn nhân thiệt mạng ngày hôm qua.",0.0
234,"Chính quyền cho biết các cuộc biểu tình đã được lên kế hoạch và ""không hề tự phát"". Một nhóm khiêu khích có thể phải chịu trách nhiệm về tình trạng bạo lực bùng phát.",0.0
235,"""Phần lớn những người biểu tình đến từ bên ngoài Jakarta"", Muhammed Iqbal, phát ngôn viên cảnh sát cho biết. Tổng thống Widodo đã cam kết sẽ hành động mạnh mẽ để chống lại những kẻ bạo loạn.",0.0
236,Các cuộc biểu tình ở Thủ đô Jakarta bắt đầu một cách ôn hòa vào ngày 21/5 nhưng nhanh chóng trở nên bạo lực khi nhiều xe cộ bị đốt cháy và có hành vi ném pháo nổ vào cảnh sát.,0.0
237,"Các cuộc biểu tình nổ ra sau khi kết quả bầu cử cho thấy ông Widodo đã đánh bại đối thủ lâu năm của mình là Mitchowo Subianto với việc chiếm 55,5% phiếu bầu.",0.0
238,Ông Mitchowo đã không chấp nhận kết quả này nhưng ủy ban bầu cử đã bác bỏ các yêu sách của ông.,0.0
239,"Ngày 22/5, Bộ trưởng An ninh Wiranto cho biết quyền truy cập mạng xã hội sẽ bị chặn ở một số khu vực. Các hạn chế này bao gồm cả chia sẻ ảnh và video - nhằm kiểm soát sự lan truyền của thông tin sai lệch.",0.0
240,"Jyrki Katainen, Phó Chủ tịch Ủy ban châu Âu hôm 21/5 cho biết, những thách thức bên ngoài chưa bao giờ khó khăn đến thế đối với EU.",0.0
241,"""Các nước như Nga, Trung Quốc và cả Mỹ đã thách thức chúng tôi nhiều hơn trước"", ông Katainen nói tại Brussels.",0.0
242,"""Lần đầu tiên trong lịch sử chúng tôi rơi vào tình huống Tổng thống Mỹ và Nga dường như có cùng quan điểm khiến cho châu Âu càng suy yếu càng tốt, vì họ nghĩ rằng điều đó tốt hơn đối với đất nước của họ, điều đó rõ ràng là không đúng"", cựu Thủ tướng Phần Lan nói.",0.0
243,Mối quan hệ xuyên Đại Tây Dương đã trở thành thách thức đặc biệt đối với EU kể từ khi Tổng thống Trump lên nắm quyền vào năm 2016. Sự khác biệt giữa hai bên ngày càng trở nên rõ ràng về các vấn đề như biến đổi khí hậu và thương mại.,0.0
244,"Trong khi đó, mối quan hệ của EU với Tổng thống Nga Vladimir Putin lại là một thách thức khác. EU về cơ bản đã bất hòa với Nga từ năm 2014, khi Moscow sáp nhập Crimea và khối 28 thành viên quyết định áp dụng các biện pháp trừng phạt đối với Kremlin.",0.0
245,"""EU cũng bị thách thức từ bên trong"", ông Katainen nói về làn sóng dân túy đang gia tăng trên khắp châu Âu.",0.0
246,"Tuy nhiên, ông Katainen cũng bày tỏ sự lạc quan khi hầu hết các chính phủ châu Âu vẫn ủng hộ sự bền vững của liên minh.",0.0
247,"Trong chuyến hành quân đến Hà Nội chạm chán với Viettel thuộc khuôn khổ vòng 11 giải VĐQG, Hải Phòng tự tin sẽ đem về 3 điểm trước đối thủ đang đứng hạng thứ 11, nhưng bất ngờ gục ngã trước Viettel và chấp nhận với kết quả chung cuộc 0 - 2 trên sân Hàng Đẫy. ",0.0
248,Bạch Dương (21/3 – 19/4),0.0
249,Những câu chuyện siêu nhiên sẽ kích thích trí tò mò của Bạch Dương trong ngày thứ Bảy. Đến mức bạn sẵn sàng bỏ một số tiền không nhỏ ra để rước về một cuốn sách hào nhoáng về tâm linh. Tuy nhiên hãy nhớ là đừng nên quá tò mò về những thứ quá tối tăm để tránh gây ảnh hưởng xấu đến bản thân.,0.0
250,Kim Ngưu (20/4 – 20/5),0.0
251,Kim Ngưu sẽ phải đứng trước những ngã rẽ của cuộc đời. Mỗi sự lựa chọn đều dẫn đến một kết cục khác nhau. Hãy cẩn thận vì những quyết định cảm tính có thể ảnh hưởng đến sức khỏe của bạn.,0.0
252,"Khi cảm thấy quá nặng nề, áp lực thì hãy tìm đến gia đình và bạn bè để chia sẻ những gánh nặng trên vai.",0.0
253,Song Tử (21/5 – 21/6),0.0
254,"Song tử sẽ trở nên nhạy cảm bất thường, bạn bắt đầu lo lắng và quan tâm hơn đến những người xung quanh. Tuy nhiên quá nhiều xúc cảm không phải là điều tốt.",0.0
255,Nếu bạn vô tình để cảm xúc lấn át lý trí thì nó sẽ ảnh hưởng đến kết quả công việc của bạn. Hãy cố gắng tỉnh táo hơn khi giải quyết những vấn đề quan trọng.  ,0.0
256,Cự Giải (22/6 – 22/7),0.0
257,"Hôm nay sẽ là một ngày đầy thách thức đối với Cự Giải. Trong bạn sục sôi cảm hứng phiêu lưu. Nhưng không phải vì thế mà bạn nên vội vã hay bức bối. Các công việc sẽ hoàn thành đúng hạn, các giao dịch sẽ diễn ra suôn sẻ.",0.0
258,"Khả năng cao sẽ có một sự thay đổi địa điểm làm việc, có thể là một chuyến công tác xa.",0.0
259,"Sư Tử sẽ gặp khó khăn trong việc kiểm soát cảm xúc trong ngày mai. Đặc biệt những cơn nóng giận sẽ bùng phát bất chợt. Điều này sẽ ảnh hướng rất nhiều đến cuộc sống của bạn, cả trong công việc lẫn tình cảm. Hãy cố gắng giữ bình tĩnh nhất có thể.",0.0
260,"Xử Nữ sẽ được giao trọng trách lãnh đạo và bạn sẽ hoàn thành tốt việc đó. Cùng với việc được thăng chức, tiềm năng kinh tế của bạn cũng sẽ khá khẩm hơn rất nhiều. Tất cả những thành quả này đều đến từ việc cân bằng tốt giữa công việc và gia đình. Tiếp tục phát huy và nhớ đừng ngủ quên trên chiến thắng",0.0
261,Thiên Bình (23/9 – 23/10),0.0
262,"Có những công việc tồn đọng cần giải quyết dứt điểm trong ngày mai. Một khi đã hoàn thành, Thiên Bình sẽ nhận được những thành quả bất ngờ. Hãy giữ thái độ tích cực trong lúc làm việc để đạt được hiệu quả tốt nhất.",0.0
263,Bọ Cạp (24/10 – 21/11),0.0
264,Tuy không nói ra nhưng Bọ Cạp vẫn luôn muốn trở thành tâm điểm của sự chú ý. Nhưng hãy cẩn trọng với những đôi mắt ác ý đang dòm ngó bạn.,0.0
265,"Bạn sở hữu một tâm hồn tử tế, không hề muốn làm tổn thương bất kỳ ai. Vậy nên cứ nắm chắc điểm yếu của đối phương để không có thể đưa ra kế hoạch phù hợp nếu tình hình trở xấu.",0.0
266,Nhân Mã (22/11 – 21/12),0.0
267,Công việc kinh doanh của Nhân Mã sẽ đâm chồi kết trái. Tình hình tài chính vô cùng tích cực. Các dự án dài hạn có tín hiệu rất khả quan. Ý kiến chuyên môn của bạn được đánh giá cao tại cơ quan công tác. Nhìn chung Nhân Mã sẽ có một ngày thứ Bảy vô cùng năng động.,0.0
268,Ma Kết (22/12 – 19/1),0.0
269,Hôm nay là ngày Ma Kết nên hàn gắn những mối quan hệ xưa cũ. Bạn cũng nên tập trung duy trì mối quan hệ tốt với họ hàng và đồng nghiệp. Dù bạn có nhiều thiện chí thì những mâu thuẫn gia đình vẫn có thể xảy ra. Để tránh rắc rối về sau nên cẩn trọng với những người hàng xóm nhiều chuyện của bạn.,0.0
270,Bảo Bình (20/1 – 18/2),0.0
271,"Bảo bình một ý chí thép, kể cả trong lúc khó khăn nhất bạn giữ được sự tập trung của mình. Đừng đánh mất nụ cười trên môi và thái độ tích cực của mình, điều này sẽ giúp bạn giành được sự yêu quý của đồng nghiệp cũng như gia đình. Chinh những niềm hạnh phúc này sẽ tạo động lực cho bạn tiếp bước.",0.0
272,Song Ngư ( 19/2 - 20/3),0.0
273,Thứ Bảy sẽ vô cùng bận rộn đối với Song Ngư nhưng may mắn là bạn biết cách phân bổ thời gian hợp lý. Tại cơ quan bạn sẽ tỏa sáng là ứng cử viên sáng giá cho công việc được giao. Lúc về nhà bạn sẽ trở thành con người hoàn hảo của gia đình.,0.0
274,Bài viết chỉ mang tính chất tham khảo,0.0
275,"Với lực lượng hùng hậu khi đa số là những cầu thủ hiện đang khoác áo tuyển quốc gia, Hà Nội FC rất tự tin trong việc giành trọn vẹn 3 điểm trước đội bóng đang gặp muôn vàn khó khăn là Dược Nam Hà Nam Định ở vòng đấu thứ 11 V.League 2019.",0.0
276,"Với lực lượng mạnh hơn, Hà Nội FC là đội bóng nắm được thế chủ động ngay khi tiếng còi khai cuộc. Liên tục những tình huống hãm thành được đội khách tạo ra về phía khung thành đội chủ nhà. Tuy nhiên, trước một hàng phòng ngự dày đặc được tổ chức kín kẽ, các chân sút của Hà Nội FC không thể thực hiện thành công những tình huống dứt điểm của mình.",0.0
277,"Trong khi đó, được đánh giá yếu hơn về nhiều mặt nhưng Dược Nam Hà Nam Định cho thấy sự chủ động và tự tin của mình khi lùi sâu về phần sân nhà để phòng ngự và chờ đợi những tình huống phản công nhanh. Mải mê tấn công nhưng không thể khoan thủng được mảnh lưới của đội chủ nhà, Hà Nội FC cuối cùng cũng phải đón nhận quy luật nghiệt ngã của bóng đá.",0.0
278,"Phút 37, trong một tình huống tấn công hiếm hoi, đội chủ nhà Dược Nam Hà Nam Định bất ngờ có bàn thắng mở tỷ số cực kỳ đẹp mắt. Ở tình huống này, Mạnh Hùng làm tường bằng ngực sau quả tạt vào vòng cấm, Diogo băng vào dứt điểm như trái phá không cho thủ thành Bùi Tiến Dũng bên phía Hà Nội FC có bất kỳ cơ hội cản phá nào.",0.0
279,"Sau khi phải nhận bàn thua, có vẻ như hàng thủ của đội bóng Thủ đô vẫn chưa lấy lại được sự chắc chắn khi tiếp tục chơi chệch choạc. Một tình huống bóng lập bập trong vòng cấm, thủ thành Bùi Tiến Dũng đã để lại khung thành trống nhưng Đình Mạnh băng vào lại dứt điểm chệch cột dọc.",0.0
280,"Bước sang hiệp hai, Hà Nội FC vẫn là đội bóng chiếm thế chủ động khi liên tiếp tạo ra được những tình huống sóng gió về phía khung thành của thủ môn Xuân Việt. Tuy nhiên, tất cả những tình huống đó đều không thể thành công trước một hàng phòng ngự quá đông và thi đấu kỷ luật của đội chủ nhà.",0.0
281,"Trước sức ép đến nghẹt thở của đội khách, các cầu thủ Dược Nam Hà Nam Định vẫn vô cùng tỉnh táo trong phòng ngự và cũng có một số cơ hội tấn công sắc nét. Phút 70, trong thời điểm bị ép sân, đội bóng chủ nhà một lần nữa gây bất ngờ khi cầu thủ Thế Vương dứt điểm kỹ thuật qua đầu Bùi Tiến Dũng nâng tỷ số lên 2-0.",0.0
282,"Những phút còn lại của trận đấu, dù rất nỗ lực tấn công và tạo ra được vô vàn cơ hội nguy hiểm nhưng trước một hàng phòng ngự dày đặc, đoàn quân của HLV Chu Đình Nghiêm tỏ ra bế tắc và đành chấp nhận trận thua trước đội chủ nhà Dược Nam Hà Nam Định.",0.0
283,"Những tưởng bưng vác vật nặng, va chạm mạnh hay tai nạn giao thông mới có thể khiến cơ thể bị tổn thương. Không ngờ bế bạn gái cũng có thể khiến chàng trai nằm viện vài ngày.",0.0
284,"Li Nan - một thanh niên cao ráo, tuấn tú, 20 tuổi ở Vũ Hán đưa bạn gái đi ăn mừng ngày lễ tình nhân. Li cho biết trong khi ăn đã nảy ra ý tưởng sẽ cho bạn gái một bất ngờ.",0.0
285,"Để buổi hẹn hò thêm lãng mạn, chàng trai 20 tuổi, có thân hình khá gầy gò, quyết định tạo thêm bất ngờ cho người yêu nặng 70kg bằng cách dùng cả hai tay bế cô lên.",0.0
286,"Thế nhưng sau khi nhấc cô gái được vài giây, Li Nan đau đớn hạ cô xuống khi nghe tiếng ""rắc rắc"" ở khuỷu tay. Cảm giác đau đớn dội lên, Li Nan căng thẳng nhờ bạn gái đưa đến bệnh viện. ",0.0
287,"Sau khi kiểm tra, bác sĩ nhận thấy phần khuỷu tay phải của Li vừa bị trật khớp vừa bị gãy. Tuy đã xử lý được chỗ trật khớp, Li vẫn cần phải được phẫu thuật do tình trạng của anh khá nghiêm trọng.",0.0
288,"Bác sĩ Huang Zhenfeng tại Bệnh viện Vũ Hán tiết lộ từng điều trị cho một bệnh nhân bị chấn thương thắt lưng cũng do tư thế ""ôm mỹ nhân"".",0.0
289,"Bác sĩ vui vẻ cho biết với trang World Of Buzz, đây được xem là trường hợp hiếm gặp bởi hầu hết những người khác khi thực hiện động tác bế sẽ bị thương phần thắt lưng thay vì tay. Bác sĩ cho rằng nguyên nhân là bởi Li quá yếu và tư thế khi bế người yêu cũng không đúng.",0.0
290,"Sự việc trên thu hút sự chú ý của người dùng mạng xã hội. Một số người gợi ý Li Nan nên bắt đầu đi tập thể dục để rèn luyện sức khỏe, trong khi số khác khuyên người yêu anh nên ăn kiêng giảm cân để tránh gặp phải chuyện ""dở khóc dở cười"" như thế này.",0.0
291,"Cho đến thời điểm hiện tại, phía VFF cũng như HLV Park Hang-seo vẫn đang đau đầu với việc xây dựng đội hình ĐT Việt Nam tham dự King’s Cup 2019.",0.0
292,"Có vẻ việc sử dụng trò cũ không còn mấy khả dụng đối với thầy Park. Quế Ngọc Hải không có phong độ tốt ở V-League năm nay, còn Duy Mạnh khó có thể kịp thời bình phục chấn thương, hàng thủ của ĐT Việt Nam đang vô cùng mỏng manh.",0.0
293,"Để vá lỗ hổng, HLV Park Hang-seo đang xem xét sử dụng cầu thủ Việt kiều Đức của CLB Hải Phòng. Adriano Schmidt sinh năm 1994, có bố là người Việt, mẹ là người Đức. Anh đang chơi ở vị trí trung vệ và có phong cách cũng như tư duy bóng đá hiện đại, khoa học và chắc chắn đúng kiểu ""Cỗ xe tăng"". Điểm mạnh của chàng cầu thủ là lối chơi điềm tĩnh, tranh chấp quyết đoán và sở hữu thể hình lý tưởng (cao 1m85).  ",0.0
294,"Trong thời gian khoác áo CLB Hải Phòng thi đấu ở V-League, Adriano được đánh giá có phong độ ổn định, thi đấu nổi bật ở hàng phòng thủ đội bóng đất cảng từ đầu mùa giải đến nay. Chàng cầu thủ hoàn toàn đủ điều kiện khoác áo ĐT Việt Nam nếu nhận được sự tin tưởng của HLV Park Hang-seo.",0.0
295,"Ngày 24/5, TTK VFF Lê Hoài Anh trả lời Tiền Phong, cho biết, VFF sẽ phải kiểm tra kỹ hồ sơ của Adriano Schmidt để đảm bảo không có vấn đề gì về pháp lý. “Chúng tôi cần xem cậu ấy có đá cho đội tuyển quốc gia nào hay chưa cùng nhiều vấn đề khác”,ông Lê Hoài Anh nói.",0.0
296,"Mặc dù vậy, ông Lê Hoài Anh không cho biết cụ thể kế hoạch sử dụng Adriano Schmidt của HLV Park Hang-seo ra sao. VFF trước đó khẳng định sẽ không có cầu thủ Việt kiều nào ở nước ngoài được triệu tập vào đội tuyển Việt Nam tại King’s Cup 2019 ở Thái Lan sắp tới.",0.0
297,"Theo dự kiến, danh sách 23 tuyển thủ Việt Nam sẽ được công bố vào ngày 27/5. Đến ngày 31/5, toàn bộ cầu thủ thuộc ĐT Việt Nam và ĐT U23 sẽ được tập trung để chuẩn bị lên đường sang Thái Lan dự King's Cup 2019 vào ngày 1/6.",0.0
298,"Mới đây cư dân mạng được phen xôn xao về một bà ngoại ""cực chất"". Được biết bà ngoại trẻ trung này là Gina Stewart – một người mẫu hiện đang sinh sống tại Úc.",0.0
299,"Gina đã có 4 người con, hai trai, hai gái, con gái lớn của cô đã 26 tuổi và con gái nhỏ nhất của cô mới 4 tuổi. Không chỉ vậy, Gina hiện đã có một cháu ngoại. Cô được nhận xét là trẻ hơn nhiều so với tuổi thật.",0.0
300,"Trên trang cá nhân của cô hiện có gần 200.000 lượt theo dõi. Hầu hết những hình ảnh cô đăng tải đều bắt mắt, quyến rũ.",0.0
301,Bà ngoại này cho biết vẻ đẹp của cô hoàn toàn tự nhiên. Cô không dùng botox hay tiêm filler như nhiều người vẫn làm để trẻ hóa.,0.0
302,"Gina cho biết cô từng nhận nhiều lời bình luận không hay về những bức ảnh nóng bỏng của mình. Cô thậm chí bị stress tới mức muốn bỏ nghề người mẫu, nhưng sau đó cô quyết định bỏ qua mọi lời xì xào.",0.0
303,"Gina chia sẻ: ""Ban đầu tôi khóc nhiều lắm, nhưng tôi đã học cách xây dựng vỏ bảo vệ và không để những điều đó ảnh hưởng đến mình. Tôi không đọc nhiều bình luận nữa vì tôi biết nó có thể khiến mình suy nghĩ"".",0.0
304,"Nhờ nổi tiếng trên mạng xã hội, bà mẹ 4 con kiếm được khá nhiều tiền từ các hợp đồng quảng cáo quần áo, mỹ phẩm.",0.0
305,Gina là cái tên quen thuộc của nhiều show truyền hình thực tế ở Australia và rất nổi tiếng trên mạng xã hội.,0.0
306,"Cách đó khá xa, tại Italia, nếu chỉ nhìn vẻ bề ngoài, khó ai có thể tin Zaklina năm nay 48 tuổi. Cô có hai con, con gái 29 tuổi, con trai hơn 20 tuổi (đã qua đời vào năm 2017) và hai cháu ngoại. Cô hiện là một blogger về thời trang khá nổi tiếng ở Italia.",0.0
307,"Theo The Sun, cô được mệnh danh ""bà ngoại sành điệu nhất thế giới"". Tài khoản cá nhân của cô hiện có hơn 158.000 người theo dõi.",0.0
308,"Trong mỗi bức ảnh, Zaklina đều sử dụng hashtag #grandmotherthatlovesfashion (tạm dịch: bà ngoại mê thời trang). Hai cô cháu gái của Zaklina cũng thường xuyên xuất hiện trong những bức ảnh chụp cùng bà.",0.0
309,"Khó thể nhận ra ""chị gái"" này đã bước sang tuổi 45 và là bà của hai cô cháu gái lớn.",0.0
310,"Chị Cindy Fernandez, 45 tuổi ở bang Texas, là bà ngoại của một cô cháu gái 3 tuổi, Cindy bộc bạch: ""Nhiều phụ nữ có cháu khi còn trẻ không thích bị gọi là bà nhưng tôi lại khác. Với tôi, làm bà là một đặc quyền và là niềm hạnh phúc"".",0.0
311,"Cindy có hai cô con gái là Kassandra, 25 tuổi và Michelle, 24 tuổi. Chị kể rằng từ trẻ đã luôn muốn sinh con sớm vì bản thân chị chào đời lúc mẹ 45 tuổi và bà đã qua đời 9 năm trước.",0.0
312,"Cindy nói: ""Mẹ nhiều tuổi nghĩa là bà không thể cùng tôi làm nhiều việc thú vị khi bên nhau, lúc tham gia các sự kiện thể thao và nhiều thứ khác. Tôi muốn mình trẻ trung để hăng hái năng động cùng con cháu"".",0.0
313,"""Mọi người hay hỏi làm thế nào tôi duy trì vẻ ngoài như vậy vì thấy tôi lúc nào cũng mặc đẹp, trang điểm và tràn đầy năng lượng. Việc đó thực sự không dễ. Chẳng có gì sai khi bạn búi tóc nhanh gọn, mặc chiếc quần lùng thùng đơn giản. Nhưng tôi muốn hình ảnh mình luôn xinh đẹp, trẻ trung và tôi sẽ cố hết sức để đạt được điều đó"", Cindy khoe.",0.0
314,"Chị Cindy kể rằng việc người mẹ được khen trẻ đẹp là con dao hai lưỡi với các con gái. ""Hồi trước ở trường, các con tôi hay bị bạn trai trêu chọc nên chắc chúng cũng mệt mỏi với việc đó. Bây giờ, bọn trẻ nói chúng tự hào về tôi nhưng chỉ muốn tôi trông giống như các bà ngoại bình thường khác. Tôi không làm được điều đó, tôi chỉ muốn là chính mình"", Cindy kể.",0.0
315,"Theo Metro, ngoài việc giữ gìn vẻ đẹp theo cách tự nhiên, 4 năm qua, cứ 6-8 tháng chị lại tiêm botox một lần.",0.0
316,Minh Anh (Theo Daily News),0.0
317,"Phát biểu tại buổi bốc thăm, ông Phạm Quốc Huy, Phó tổng biên tập Báo Đời sống & Pháp luật, Trưởng Ban tổ chức giải cho biết: ""Tôi thay mặt Ban tổ chức tôi xin bày tỏ sự cảm ơn đến các đội bóng đã đến tham dự buổi lễ bốc thăm hôm nay. Năm nay là năm thứ 7, giải bóng đá các cơ quan thông tấn báo chí mỗi năm lại thêm thành công. Mục tiêu của giải đấu là tạo ra sân chơi cho cán bộ, phóng viên, biên tập viên của các cơ quan báo chí có dịp được giao lưu, cọ xát với nhau sau những giờ làm việc căng thẳng"".",0.0
318,"Đại diện phía nhà tài trợ, ông Trần Đức Thành, trợ lý Tổng giám đốc công ty TNHH Trung Thành phát biểu: ""Đầu tiên tôi xin gửi lời cảm ơn các cơ quan báo chí đã đồng hành cùng chúng tôi trong suốt những năm qua. Chúng tôi đến đây với mong muốn có một sân chơi lành mạnh, cũng là nơi để anh em giao lưu, gặp gỡ nhân dịp kỷ niệm ngày Báo chí cách mạng Việt Nam 21/6"".",0.0
319,"Giải bóng đá các cơ quan thông tấn báo chí lần thứ VII - 2019 quy tụ 16 đội bóng đại diện cho các cơ quan báo chí phía Bắc. Các đội bóng sẽ được chia thành 4 bảng A, B, C và D, tổ chức đá vòng tròn một lượt tính điểm. Mỗi bảng sẽ chọn ra hai đội mạnh nhất vào vòng tứ kết. ",0.0
320,"Ông Trần Đức Dũng, Tổ trưởng tổ Trọng tài chia sẻ về cách thức tính điểm và hình thức xử phạt: ""Theo điều lệ trọng tài, nếu hai đội bằng điểm nhau thì chúng ta tính hiệu số trước, nếu hai đội bằng nhau về điểm số cũng như hiệu số thì chúng ta sẽ xác định đội đi tiếp nhờ hệ số Fairplay là thẻ vàng, thẻ đỏ"".",0.0
321,"Tại buổi lễ, Ban tổ chức cùng đại diện các đội bóng đã tiến hành bốc thăm lịch thi đấu của các bảng. Cụ thể:",0.0
322,"Đây là giải đấu thường niên dành cho các cơ quan thông tấn báo chí nhằm tạo sân chơi giao lưu học hỏi, tăng cường sự hiểu biết, trao đổi kinh nghiệm làm báo và thắt chặt tình đoàn kết giữa các đội ngũ phóng viên, biên tập viên tại các cơ quan báo chí, góp phần thực hiện tốt mọi nhiệm vụ, công tác chuyên môn được giao.",0.0
323,"Năm nay giải được tổ chức trong thời gian từ ngày 1/6 đến 16/6/2019. Các trận đấu sẽ được diễn ra tại sân bóng Vận động viên cao cấp (đường Lê Đức Thọ, Nam Từ Liêm, Hà Nội).",0.0
324,Lịch thi đấu cụ thể vòng bảng của các đội bóng:,0.0
325,"Sâu là hình thái ấu trùng của các loài bướm hay bướm đêm (Ngài). Dù sở hữu dáng vẻ kỳ dị, khác biệt, hầu hết các loài sâu đều có lối ứng xử tương đồng với nhau. Sâu dành toàn bộ thời gian sống của mình để ăn lá cây, tích trữ năng lượng chuẩn bị cho quá trình kết kén, lột xác. ",0.0
326,"Tuy nhiên, tại quần đảo Hawaii có một loài sâu kỳ lạ, không chỉ ăn lá cây mà còn rình bắt các loài côn trùng khác để ăn thịt.",0.0
327,"Loài sâu kỳ lạ tên Eupithecia có hình dáng khá giống sâu đo, ở đầu và đuôi con sâu có 2 bộ chân đặc biệt với móng vuốt sắc. Nhờ sở hữu màu sắc tự nhiên khá tương đồng với lá cây hoặc cành cây, chúng ngụy trang mình thành một vật vô tri vô giác để đánh lừa các loài động vật khác. Ngay khi một con côn trùng thiếu cảnh giác đến quá gần con sâu, kẻ săn mồi tí hon nhanh chóng vươn bộ chân và tóm gọn con mồi. Bộ móng sắc cho phép con sâu giữ chặt không cho kẻ địch trốn thoát trong khi bộ hàm to khỏe từ từ xé xác con mồi. Tại Hawaii có ít nhất 20 loài sâu ăn thịt được tìm thấy.",0.0
328,"Hiện các nhà khoa học chưa tìm ra nguyên nhân chính xác vì sao loài sâu bướm hiền lành lại có thể tiến hóa thành một hình thái dữ tợn như loài này. Một số giả thuyết cho rằng, tại quần đảo Hawaii không có nhiều các loài côn trùng săn mồi nên loài sâu có cơ hội phát triển và tiến hóa, chuyển từ ăn thực vật sang ăn thịt.",0.0
329,"Xem thêm >>> Video: Cả đàn trâu rừng đánh đuổi 3 con sư tử đói, giải cứu đồng loại",0.0
